Tensegrity Inverse Kinematics Results
Parameters:
Dimensionality, Timestamp, Nodes, Cables, Bars, Computation Method
2, 28-Nov-2018_15-25-20, 8, 4, 6, rigid body
Rest Lengths: row = timestep and col = cable no.
0.15114,0.14871,0.10262,0.11348
0.15124,0.14861,0.10253,0.11357
0.15134,0.14852,0.10244,0.11366
0.15144,0.14842,0.10236,0.11375
0.15154,0.14833,0.10227,0.11384
0.15164,0.14823,0.10218,0.11393
0.15174,0.14814,0.10209,0.11401
0.15185,0.14804,0.102,0.1141
0.15195,0.14794,0.10192,0.11419
0.15205,0.14785,0.10183,0.11428
0.15215,0.14775,0.10174,0.11437
0.15225,0.14766,0.10165,0.11446
0.15235,0.14756,0.10156,0.11455
0.15245,0.14747,0.10147,0.11464
0.15255,0.14737,0.10138,0.11473
0.15265,0.14728,0.1013,0.11482
0.15276,0.14718,0.10121,0.1149
0.15286,0.14708,0.10112,0.11499
0.15296,0.14699,0.10103,0.11508
0.15306,0.14689,0.10094,0.11517
0.15316,0.1468,0.10085,0.11526
0.15326,0.1467,0.10077,0.11535
0.15336,0.14661,0.10068,0.11544
0.15346,0.14651,0.10059,0.11553
0.15356,0.14641,0.1005,0.11562
0.15366,0.14632,0.10041,0.1157
0.15376,0.14622,0.10032,0.11579
0.15386,0.14613,0.10023,0.11588
0.15396,0.14603,0.10014,0.11597
0.15407,0.14593,0.10006,0.11606
0.15417,0.14584,0.099967,0.11615
0.15427,0.14574,0.099878,0.11624
0.15437,0.14564,0.099789,0.11632
0.15447,0.14555,0.099701,0.11641
0.15457,0.14545,0.099612,0.1165
0.15467,0.14536,0.099523,0.11659
0.15477,0.14526,0.099434,0.11668
0.15487,0.14516,0.099345,0.11677
0.15497,0.14507,0.099256,0.11685
0.15507,0.14497,0.099167,0.11694
0.15517,0.14487,0.099078,0.11703
0.15527,0.14478,0.098989,0.11712
0.15537,0.14468,0.0989,0.11721
0.15547,0.14458,0.098811,0.1173
0.15557,0.14449,0.098721,0.11738
0.15567,0.14439,0.098632,0.11747
0.15577,0.1443,0.098543,0.11756
0.15587,0.1442,0.098454,0.11765
0.15597,0.1441,0.098365,0.11774
0.15607,0.14401,0.098275,0.11782
0.15617,0.14391,0.098186,0.11791
0.15627,0.14381,0.098097,0.118
0.15637,0.14372,0.098008,0.11809
0.15647,0.14362,0.097918,0.11818
0.15657,0.14352,0.097829,0.11826
0.15667,0.14342,0.097739,0.11835
0.15677,0.14333,0.09765,0.11844
0.15687,0.14323,0.097561,0.11853
0.15697,0.14313,0.097471,0.11862
0.15707,0.14304,0.097382,0.1187
0.15717,0.14294,0.097292,0.11879
0.15727,0.14284,0.097203,0.11888
0.15737,0.14275,0.097113,0.11897
0.15746,0.14265,0.097023,0.11905
0.15756,0.14255,0.096934,0.11914
0.15766,0.14245,0.096844,0.11923
0.15776,0.14236,0.096755,0.11932
0.15786,0.14226,0.096665,0.1194
0.15796,0.14216,0.096575,0.11949
0.15806,0.14207,0.096486,0.11958
0.15816,0.14197,0.096396,0.11967
0.15826,0.14187,0.096306,0.11975
0.15836,0.14177,0.096216,0.11984
0.15846,0.14168,0.096126,0.11993
0.15856,0.14158,0.096037,0.12002
0.15865,0.14148,0.095947,0.1201
0.15875,0.14138,0.095857,0.12019
0.15885,0.14129,0.095767,0.12028
0.15895,0.14119,0.095677,0.12037
0.15905,0.14109,0.095587,0.12045
0.15915,0.14099,0.095497,0.12054
0.15925,0.1409,0.095407,0.12063
0.15935,0.1408,0.095317,0.12071
0.15945,0.1407,0.095227,0.1208
0.15954,0.1406,0.095137,0.12089
0.15964,0.14051,0.095047,0.12098
0.15974,0.14041,0.094957,0.12106
0.15984,0.14031,0.094867,0.12115
0.15994,0.14021,0.094776,0.12124
0.16004,0.14012,0.094686,0.12132
0.16014,0.14002,0.094596,0.12141
0.16023,0.13992,0.094506,0.1215
0.16033,0.13982,0.094416,0.12158
0.16043,0.13972,0.094325,0.12167
0.16053,0.13963,0.094235,0.12176
0.16063,0.13953,0.094145,0.12184
0.16073,0.13943,0.094054,0.12193
0.16082,0.13933,0.093964,0.12202
0.16092,0.13923,0.093874,0.1221
0.16102,0.13914,0.093783,0.12219
0.16112,0.13904,0.093693,0.12228
0.16122,0.13894,0.093602,0.12236
0.16131,0.13884,0.093512,0.12245
0.16141,0.13874,0.093421,0.12254
0.16151,0.13864,0.093331,0.12262
0.16161,0.13855,0.09324,0.12271
0.16171,0.13845,0.09315,0.1228
0.1618,0.13835,0.093059,0.12288
0.1619,0.13825,0.092969,0.12297
0.162,0.13815,0.092878,0.12306
0.1621,0.13805,0.092787,0.12314
0.16219,0.13796,0.092697,0.12323
0.16229,0.13786,0.092606,0.12331
0.16239,0.13776,0.092515,0.1234
0.16249,0.13766,0.092425,0.12349
0.16259,0.13756,0.092334,0.12357
0.16268,0.13746,0.092243,0.12366
0.16278,0.13737,0.092152,0.12375
0.16288,0.13727,0.092061,0.12383
0.16297,0.13717,0.091971,0.12392
0.16307,0.13707,0.09188,0.124
0.16317,0.13697,0.091789,0.12409
0.16327,0.13687,0.091698,0.12418
0.16336,0.13677,0.091607,0.12426
0.16346,0.13667,0.091516,0.12435
0.16356,0.13658,0.091425,0.12443
0.16366,0.13648,0.091334,0.12452
0.16375,0.13638,0.091243,0.12461
0.16385,0.13628,0.091152,0.12469
0.16395,0.13618,0.091061,0.12478
0.16404,0.13608,0.09097,0.12486
0.16414,0.13598,0.090879,0.12495
0.16424,0.13588,0.090788,0.12503
0.16434,0.13578,0.090696,0.12512
0.16443,0.13569,0.090605,0.12521
0.16453,0.13559,0.090514,0.12529
0.16463,0.13549,0.090423,0.12538
0.16472,0.13539,0.090332,0.12546
0.16482,0.13529,0.09024,0.12555
0.16492,0.13519,0.090149,0.12563
0.16501,0.13509,0.090058,0.12572
0.16511,0.13499,0.089967,0.1258
0.16521,0.13489,0.089875,0.12589
0.1653,0.13479,0.089784,0.12597
0.1654,0.13469,0.089692,0.12606
0.1655,0.13459,0.089601,0.12614
0.16559,0.1345,0.08951,0.12623
0.16569,0.1344,0.089418,0.12632
0.16578,0.1343,0.089327,0.1264
0.16588,0.1342,0.089235,0.12649
0.16598,0.1341,0.089144,0.12657
0.16607,0.134,0.089052,0.12666
0.16617,0.1339,0.088961,0.12674
0.16627,0.1338,0.088869,0.12683
0.16636,0.1337,0.088777,0.12691
0.16646,0.1336,0.088686,0.127
0.16655,0.1335,0.088594,0.12708
0.16665,0.1334,0.088503,0.12717
0.16675,0.1333,0.088411,0.12725
0.16684,0.1332,0.088319,0.12734
0.16694,0.1331,0.088227,0.12742
0.16703,0.133,0.088136,0.12751
0.16713,0.1329,0.088044,0.12759
0.16723,0.1328,0.087952,0.12768
0.16732,0.1327,0.08786,0.12776
0.16742,0.1326,0.087769,0.12784
0.16751,0.1325,0.087677,0.12793
0.16761,0.1324,0.087585,0.12801
0.1677,0.1323,0.087493,0.1281
0.1678,0.1322,0.087401,0.12818
0.16789,0.1321,0.087309,0.12827
0.16799,0.132,0.087217,0.12835
0.16809,0.1319,0.087125,0.12844
0.16818,0.1318,0.087033,0.12852
0.16828,0.1317,0.086941,0.12861
0.16837,0.1316,0.086849,0.12869
0.16847,0.1315,0.086757,0.12877
0.16856,0.1314,0.086665,0.12886
0.16866,0.1313,0.086573,0.12894
0.16875,0.1312,0.086481,0.12903
0.16885,0.1311,0.086389,0.12911
0.16894,0.131,0.086297,0.1292
0.16904,0.1309,0.086204,0.12928
0.16913,0.1308,0.086112,0.12936
0.16923,0.1307,0.08602,0.12945
0.16932,0.1306,0.085928,0.12953
0.16942,0.1305,0.085835,0.12962
0.16951,0.1304,0.085743,0.1297
0.16961,0.1303,0.085651,0.12978
0.1697,0.1302,0.085559,0.12987
0.1698,0.1301,0.085466,0.12995
0.16989,0.13,0.085374,0.13004
0.16999,0.1299,0.085282,0.13012
0.17008,0.1298,0.085189,0.1302
0.17018,0.1297,0.085097,0.13029
0.17027,0.1296,0.085004,0.13037
0.17037,0.1295,0.084912,0.13045
0.17046,0.1294,0.084819,0.13054
0.17055,0.1293,0.084727,0.13062
0.17065,0.1292,0.084634,0.13071
0.17074,0.12909,0.084542,0.13079
0.17084,0.12899,0.084449,0.13087
0.17093,0.12889,0.084357,0.13096
0.17103,0.12879,0.084264,0.13104
0.17112,0.12869,0.084171,0.13112
0.17121,0.12859,0.084079,0.13121
0.17131,0.12849,0.083986,0.13129
0.1714,0.12839,0.083894,0.13137
0.1715,0.12829,0.083801,0.13146
0.17159,0.12819,0.083708,0.13154
0.17169,0.12809,0.083615,0.13162
0.17178,0.12799,0.083523,0.13171
0.17187,0.12788,0.08343,0.13179
0.17197,0.12778,0.083337,0.13187
0.17206,0.12768,0.083244,0.13196
0.17215,0.12758,0.083151,0.13204
0.17225,0.12748,0.083059,0.13212
0.17234,0.12738,0.082966,0.13221
0.17244,0.12728,0.082873,0.13229
0.17253,0.12718,0.08278,0.13237
0.17262,0.12708,0.082687,0.13246
0.17272,0.12698,0.082594,0.13254
0.17281,0.12687,0.082501,0.13262
0.1729,0.12677,0.082408,0.1327
0.173,0.12667,0.082315,0.13279
0.17309,0.12657,0.082222,0.13287
0.17318,0.12647,0.082129,0.13295
0.17328,0.12637,0.082036,0.13304
0.17337,0.12627,0.081943,0.13312
0.17346,0.12617,0.08185,0.1332
0.17356,0.12606,0.081757,0.13328
0.17365,0.12596,0.081664,0.13337
0.17374,0.12586,0.08157,0.13345
0.17384,0.12576,0.081477,0.13353
0.17393,0.12566,0.081384,0.13361
0.17402,0.12556,0.081291,0.1337
0.17412,0.12546,0.081198,0.13378
0.17421,0.12535,0.081104,0.13386
0.1743,0.12525,0.081011,0.13394
0.17439,0.12515,0.080918,0.13403
0.17449,0.12505,0.080825,0.13411
0.17458,0.12495,0.080731,0.13419
0.17467,0.12485,0.080638,0.13427
0.17477,0.12474,0.080545,0.13436
0.17486,0.12464,0.080451,0.13444
0.17495,0.12454,0.080358,0.13452
