Tensegrity Inverse Kinematics Results
Parameters:
Dimensionality, Timestamp, Nodes, Cables, Bars, Computation Method
2, 28-Nov-2018_10-31-24, 8, 4, 6, rigid body
Rest Lengths: row = timestep and col = cable no.
0.80556,0.6802,0.47465,0.61069
0.80603,0.6797,0.4742,0.61112
0.80651,0.67921,0.47375,0.61154
0.80698,0.67871,0.4733,0.61196
0.80746,0.67821,0.47285,0.61238
0.80793,0.67771,0.47239,0.61281
0.8084,0.67722,0.47194,0.61323
0.80888,0.67672,0.47149,0.61365
0.80935,0.67622,0.47104,0.61407
0.80983,0.67572,0.47059,0.61449
0.8103,0.67522,0.47013,0.61491
0.81077,0.67472,0.46968,0.61533
0.81125,0.67423,0.46923,0.61576
0.81172,0.67373,0.46878,0.61618
0.81219,0.67323,0.46832,0.6166
0.81266,0.67273,0.46787,0.61702
0.81313,0.67223,0.46742,0.61744
0.81361,0.67173,0.46696,0.61786
0.81408,0.67123,0.46651,0.61828
0.81455,0.67073,0.46606,0.6187
0.81502,0.67023,0.46561,0.61912
0.81549,0.66973,0.46515,0.61954
0.81596,0.66923,0.4647,0.61996
0.81644,0.66873,0.46424,0.62038
0.81691,0.66823,0.46379,0.6208
0.81738,0.66773,0.46334,0.62122
0.81785,0.66723,0.46288,0.62164
0.81832,0.66673,0.46243,0.62205
0.81879,0.66623,0.46197,0.62247
0.81926,0.66573,0.46152,0.62289
0.81973,0.66523,0.46107,0.62331
0.8202,0.66473,0.46061,0.62373
0.82067,0.66423,0.46016,0.62415
0.82113,0.66373,0.4597,0.62456
0.8216,0.66323,0.45925,0.62498
0.82207,0.66272,0.45879,0.6254
0.82254,0.66222,0.45834,0.62582
0.82301,0.66172,0.45788,0.62623
0.82348,0.66122,0.45743,0.62665
0.82395,0.66072,0.45697,0.62707
0.82441,0.66021,0.45652,0.62749
0.82488,0.65971,0.45606,0.6279
0.82535,0.65921,0.45561,0.62832
0.82582,0.65871,0.45515,0.62874
0.82628,0.65821,0.45469,0.62915
0.82675,0.6577,0.45424,0.62957
0.82722,0.6572,0.45378,0.62998
0.82768,0.6567,0.45333,0.6304
0.82815,0.65619,0.45287,0.63082
0.82862,0.65569,0.45241,0.63123
0.82908,0.65519,0.45196,0.63165
0.82955,0.65468,0.4515,0.63206
0.83001,0.65418,0.45104,0.63248
0.83048,0.65368,0.45059,0.63289
0.83094,0.65317,0.45013,0.63331
0.83141,0.65267,0.44967,0.63372
0.83187,0.65216,0.44922,0.63414
0.83234,0.65166,0.44876,0.63455
0.8328,0.65115,0.4483,0.63497
0.83327,0.65065,0.44784,0.63538
0.83373,0.65015,0.44739,0.63579
0.8342,0.64964,0.44693,0.63621
0.83466,0.64914,0.44647,0.63662
0.83512,0.64863,0.44601,0.63704
0.83559,0.64813,0.44555,0.63745
0.83605,0.64762,0.4451,0.63786
0.83651,0.64712,0.44464,0.63827
0.83698,0.64661,0.44418,0.63869
0.83744,0.6461,0.44372,0.6391
0.8379,0.6456,0.44326,0.63951
0.83836,0.64509,0.4428,0.63993
0.83882,0.64459,0.44235,0.64034
0.83929,0.64408,0.44189,0.64075
0.83975,0.64357,0.44143,0.64116
0.84021,0.64307,0.44097,0.64157
0.84067,0.64256,0.44051,0.64199
0.84113,0.64205,0.44005,0.6424
0.84159,0.64155,0.43959,0.64281
0.84205,0.64104,0.43913,0.64322
0.84251,0.64053,0.43867,0.64363
0.84297,0.64003,0.43821,0.64404
0.84343,0.63952,0.43775,0.64445
0.84389,0.63901,0.43729,0.64486
0.84435,0.6385,0.43683,0.64527
0.84481,0.638,0.43637,0.64568
0.84527,0.63749,0.43591,0.64609
0.84573,0.63698,0.43545,0.6465
0.84619,0.63647,0.43499,0.64691
0.84665,0.63597,0.43453,0.64732
0.84711,0.63546,0.43407,0.64773
0.84757,0.63495,0.43361,0.64814
0.84803,0.63444,0.43315,0.64855
0.84848,0.63393,0.43269,0.64896
0.84894,0.63342,0.43223,0.64937
0.8494,0.63292,0.43177,0.64978
0.84986,0.63241,0.43131,0.65019
0.85031,0.6319,0.43085,0.6506
0.85077,0.63139,0.43039,0.651
0.85123,0.63088,0.42992,0.65141
0.85169,0.63037,0.42946,0.65182
0.85214,0.62986,0.429,0.65223
0.8526,0.62935,0.42854,0.65264
0.85305,0.62884,0.42808,0.65304
0.85351,0.62833,0.42762,0.65345
0.85397,0.62782,0.42715,0.65386
0.85442,0.62731,0.42669,0.65427
0.85488,0.6268,0.42623,0.65467
0.85533,0.62629,0.42577,0.65508
0.85579,0.62578,0.42531,0.65549
0.85624,0.62527,0.42484,0.65589
0.8567,0.62476,0.42438,0.6563
0.85715,0.62425,0.42392,0.65671
0.85761,0.62374,0.42346,0.65711
0.85806,0.62323,0.42299,0.65752
0.85851,0.62272,0.42253,0.65792
0.85897,0.62221,0.42207,0.65833
0.85942,0.62169,0.4216,0.65873
0.85987,0.62118,0.42114,0.65914
0.86033,0.62067,0.42068,0.65954
0.86078,0.62016,0.42021,0.65995
0.86123,0.61965,0.41975,0.66035
0.86168,0.61914,0.41929,0.66076
0.86214,0.61862,0.41882,0.66116
0.86259,0.61811,0.41836,0.66157
0.86304,0.6176,0.4179,0.66197
0.86349,0.61709,0.41743,0.66238
0.86394,0.61658,0.41697,0.66278
0.8644,0.61606,0.4165,0.66318
0.86485,0.61555,0.41604,0.66359
0.8653,0.61504,0.41558,0.66399
0.86575,0.61453,0.41511,0.66439
0.8662,0.61401,0.41465,0.6648
0.86665,0.6135,0.41418,0.6652
0.8671,0.61299,0.41372,0.6656
0.86755,0.61247,0.41325,0.666
0.868,0.61196,0.41279,0.66641
0.86845,0.61145,0.41232,0.66681
0.8689,0.61093,0.41186,0.66721
0.86935,0.61042,0.41139,0.66761
0.8698,0.60991,0.41093,0.66801
0.87025,0.60939,0.41046,0.66842
0.87069,0.60888,0.41,0.66882
0.87114,0.60836,0.40953,0.66922
0.87159,0.60785,0.40907,0.66962
0.87204,0.60734,0.4086,0.67002
0.87249,0.60682,0.40814,0.67042
0.87293,0.60631,0.40767,0.67082
0.87338,0.60579,0.4072,0.67122
0.87383,0.60528,0.40674,0.67162
0.87428,0.60476,0.40627,0.67202
0.87472,0.60425,0.4058,0.67242
0.87517,0.60373,0.40534,0.67282
0.87562,0.60322,0.40487,0.67322
0.87606,0.6027,0.40441,0.67362
0.87651,0.60219,0.40394,0.67402
0.87695,0.60167,0.40347,0.67442
0.8774,0.60116,0.40301,0.67482
0.87784,0.60064,0.40254,0.67522
0.87829,0.60012,0.40207,0.67562
0.87873,0.59961,0.4016,0.67602
0.87918,0.59909,0.40114,0.67641
0.87962,0.59858,0.40067,0.67681
0.88007,0.59806,0.4002,0.67721
0.88051,0.59754,0.39974,0.67761
0.88096,0.59703,0.39927,0.67801
0.8814,0.59651,0.3988,0.6784
0.88184,0.596,0.39833,0.6788
0.88229,0.59548,0.39787,0.6792
0.88273,0.59496,0.3974,0.6796
0.88317,0.59444,0.39693,0.67999
0.88362,0.59393,0.39646,0.68039
0.88406,0.59341,0.39599,0.68079
0.8845,0.59289,0.39553,0.68118
0.88494,0.59238,0.39506,0.68158
0.88539,0.59186,0.39459,0.68198
0.88583,0.59134,0.39412,0.68237
0.88627,0.59082,0.39365,0.68277
0.88671,0.59031,0.39318,0.68316
0.88715,0.58979,0.39271,0.68356
0.88759,0.58927,0.39225,0.68395
0.88803,0.58875,0.39178,0.68435
0.88847,0.58824,0.39131,0.68474
0.88892,0.58772,0.39084,0.68514
0.88936,0.5872,0.39037,0.68553
0.8898,0.58668,0.3899,0.68593
0.89024,0.58616,0.38943,0.68632
0.89068,0.58564,0.38896,0.68672
0.89111,0.58513,0.38849,0.68711
0.89155,0.58461,0.38802,0.6875
0.89199,0.58409,0.38755,0.6879
0.89243,0.58357,0.38708,0.68829
0.89287,0.58305,0.38661,0.68869
0.89331,0.58253,0.38614,0.68908
0.89375,0.58201,0.38567,0.68947
0.89418,0.58149,0.3852,0.68986
0.89462,0.58097,0.38473,0.69026
0.89506,0.58045,0.38426,0.69065
0.8955,0.57993,0.38379,0.69104
0.89593,0.57941,0.38332,0.69143
0.89637,0.57889,0.38285,0.69183
0.89681,0.57838,0.38238,0.69222
0.89725,0.57786,0.38191,0.69261
0.89768,0.57734,0.38144,0.693
0.89812,0.57682,0.38097,0.69339
0.89855,0.57629,0.3805,0.69378
0.89899,0.57577,0.38003,0.69418
0.89943,0.57525,0.37956,0.69457
0.89986,0.57473,0.37909,0.69496
0.9003,0.57421,0.37862,0.69535
0.90073,0.57369,0.37814,0.69574
0.90117,0.57317,0.37767,0.69613
0.9016,0.57265,0.3772,0.69652
0.90203,0.57213,0.37673,0.69691
0.90247,0.57161,0.37626,0.6973
0.9029,0.57109,0.37579,0.69769
0.90334,0.57057,0.37531,0.69808
0.90377,0.57005,0.37484,0.69847
0.9042,0.56952,0.37437,0.69886
0.90464,0.569,0.3739,0.69924
0.90507,0.56848,0.37343,0.69963
0.9055,0.56796,0.37295,0.70002
0.90593,0.56744,0.37248,0.70041
0.90637,0.56692,0.37201,0.7008
0.9068,0.5664,0.37154,0.70119
0.90723,0.56587,0.37107,0.70157
0.90766,0.56535,0.37059,0.70196
0.90809,0.56483,0.37012,0.70235
0.90853,0.56431,0.36965,0.70274
0.90896,0.56378,0.36917,0.70313
0.90939,0.56326,0.3687,0.70351
0.90982,0.56274,0.36823,0.7039
0.91025,0.56222,0.36776,0.70429
0.91068,0.56169,0.36728,0.70467
0.91111,0.56117,0.36681,0.70506
0.91154,0.56065,0.36634,0.70545
0.91197,0.56013,0.36586,0.70583
0.9124,0.5596,0.36539,0.70622
0.91283,0.55908,0.36492,0.7066
0.91326,0.55856,0.36444,0.70699
0.91368,0.55803,0.36397,0.70737
0.91411,0.55751,0.36349,0.70776
0.91454,0.55699,0.36302,0.70814
0.91497,0.55646,0.36255,0.70853
0.9154,0.55594,0.36207,0.70891
0.91583,0.55542,0.3616,0.7093
0.91625,0.55489,0.36112,0.70968
0.91668,0.55437,0.36065,0.71007
0.91711,0.55385,0.36018,0.71045
0.91753,0.55332,0.3597,0.71083
0.91796,0.5528,0.35923,0.71122
0.91839,0.55227,0.35875,0.7116
0.91881,0.55175,0.35828,0.71199
0.91924,0.55123,0.3578,0.71237
0.91967,0.5507,0.35733,0.71275
0.92009,0.55018,0.35685,0.71313
0.92052,0.54965,0.35638,0.71352
0.92094,0.54913,0.3559,0.7139
0.92137,0.5486,0.35543,0.71428
0.92179,0.54808,0.35495,0.71466
0.92222,0.54755,0.35448,0.71505
0.92264,0.54703,0.354,0.71543
0.92307,0.5465,0.35353,0.71581
0.92349,0.54598,0.35305,0.71619
0.92391,0.54545,0.35258,0.71657
0.92434,0.54493,0.3521,0.71695
0.92476,0.5444,0.35163,0.71734
0.92518,0.54388,0.35115,0.71772
0.92561,0.54335,0.35068,0.7181
0.92603,0.54283,0.3502,0.71848
0.92645,0.5423,0.34972,0.71886
0.92687,0.54178,0.34925,0.71924
0.9273,0.54125,0.34877,0.71962
0.92772,0.54073,0.3483,0.72
0.92814,0.5402,0.34782,0.72038
0.92856,0.53967,0.34734,0.72076
0.92898,0.53915,0.34687,0.72114
0.9294,0.53862,0.34639,0.72151
0.92983,0.5381,0.34591,0.72189
